jahr,demographie_szenario,rentenalter_szenario,korridor,beitragssatz,regelaltersgrenze,entlastete_rentner_mio,zusatz_beitragsbasis_mrd_euro,referenzausgaben_adj_mrd_euro,beitragsbasis_adj_mrd_euro,bestandsschutz_zuschuss_mrd_euro,sonstige_einnahmen_mrd_euro,leistbares_budget_mrd_euro,budgetsaldo_vs_referenz_mrd_euro,rentenwert_budgetfaktor,notiz
2037,jung,daenemarknah,ziel_20_prozent,0.200000,69.400,2.732,17.770,564.264,2334.320,66.341,4.296,537.501,-26.763,0.952570,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2037,jung,daenemarknah,stabil_22_prozent,0.220000,69.400,2.732,17.770,564.264,2334.320,66.341,4.296,584.187,19.923,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2037,jung,daenemarknah,obergrenze_24_prozent,0.240000,69.400,2.732,17.770,564.264,2334.320,66.341,4.296,630.873,66.610,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,679.077,2364.553,62.165,4.403,539.479,-139.598,0.794430,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,679.077,2364.553,62.165,4.403,586.770,-92.307,0.864070,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,679.077,2364.553,62.165,4.403,634.061,-45.015,0.933711,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,68.300,1.498,11.760,629.440,2376.313,62.165,4.403,541.831,-87.609,0.860814,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,68.300,1.498,11.760,629.440,2376.313,62.165,4.403,589.357,-40.083,0.936320,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,68.300,1.498,11.760,629.440,2376.313,62.165,4.403,636.883,7.443,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,daenemarknah,ziel_20_prozent,0.200000,69.600,2.997,19.437,579.803,2383.990,62.165,4.403,543.366,-36.437,0.937156,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,daenemarknah,stabil_22_prozent,0.220000,69.600,2.997,19.437,579.803,2383.990,62.165,4.403,591.046,11.243,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2038,jung,daenemarknah,obergrenze_24_prozent,0.240000,69.600,2.997,19.437,579.803,2383.990,62.165,4.403,638.726,58.923,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,697.665,2422.521,58.108,4.513,547.125,-150.540,0.784223,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,697.665,2422.521,58.108,4.513,595.576,-102.089,0.853670,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,697.665,2422.521,58.108,4.513,644.026,-53.639,0.923116,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,68.400,1.613,12.757,642.747,2435.278,58.108,4.513,549.677,-93.070,0.855199,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,68.400,1.613,12.757,642.747,2435.278,58.108,4.513,598.382,-44.365,0.930976,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,68.400,1.613,12.757,642.747,2435.278,58.108,4.513,647.088,4.341,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,daenemarknah,ziel_20_prozent,0.200000,69.800,3.225,20.929,587.829,2443.450,58.108,4.513,551.311,-36.518,0.937877,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,daenemarknah,stabil_22_prozent,0.220000,69.800,3.225,20.929,587.829,2443.450,58.108,4.513,600.180,12.351,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2039,jung,daenemarknah,obergrenze_24_prozent,0.240000,69.800,3.225,20.929,587.829,2443.450,58.108,4.513,649.049,61.220,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,713.276,2481.900,54.176,4.626,555.182,-158.094,0.778355,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,713.276,2481.900,54.176,4.626,604.820,-108.456,0.847946,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,713.276,2481.900,54.176,4.626,654.458,-58.818,0.917538,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,68.500,1.727,13.797,653.119,2495.698,54.176,4.626,557.941,-95.177,0.854272,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,68.500,1.727,13.797,653.119,2495.698,54.176,4.626,607.855,-45.264,0.930696,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,68.500,1.727,13.797,653.119,2495.698,54.176,4.626,657.769,4.650,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,daenemarknah,ziel_20_prozent,0.200000,70.000,3.454,22.485,592.961,2504.385,54.176,4.626,559.678,-33.283,0.943870,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,daenemarknah,stabil_22_prozent,0.220000,70.000,3.454,22.485,592.961,2504.385,54.176,4.626,609.766,16.805,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2040,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.000,3.454,22.485,592.961,2504.385,54.176,4.626,659.854,66.893,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,729.236,2542.726,50.374,4.742,563.660,-165.575,0.772947,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,729.236,2542.726,50.374,4.742,614.515,-114.721,0.842684,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,729.236,2542.726,50.374,4.742,665.370,-63.866,0.912420,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,68.600,1.841,14.883,663.632,2557.609,50.374,4.742,566.637,-96.995,0.853842,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,68.600,1.841,14.883,663.632,2557.609,50.374,4.742,617.789,-45.843,0.930921,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,68.600,1.841,14.883,663.632,2557.609,50.374,4.742,668.941,5.309,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,daenemarknah,ziel_20_prozent,0.200000,70.067,3.528,23.302,603.496,2566.028,50.374,4.742,568.321,-35.175,0.941715,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,daenemarknah,stabil_22_prozent,0.220000,70.067,3.528,23.302,603.496,2566.028,50.374,4.742,619.641,16.146,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2041,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.067,3.528,23.302,603.496,2566.028,50.374,4.742,670.962,67.467,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,745.552,2605.033,46.704,4.860,572.570,-172.982,0.767981,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,745.552,2605.033,46.704,4.860,624.671,-120.881,0.837863,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,745.552,2605.033,46.704,4.860,676.772,-68.781,0.907745,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,68.700,1.955,16.014,674.289,2621.048,46.704,4.860,575.773,-98.516,0.853897,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,68.700,1.955,16.014,674.289,2621.048,46.704,4.860,628.194,-46.095,0.931639,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,68.700,1.955,16.014,674.289,2621.048,46.704,4.860,680.615,6.326,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,daenemarknah,ziel_20_prozent,0.200000,70.133,3.603,24.147,614.204,2629.180,46.704,4.860,577.400,-36.804,0.940078,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,daenemarknah,stabil_22_prozent,0.220000,70.133,3.603,24.147,614.204,2629.180,46.704,4.860,629.983,15.779,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2042,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.133,3.603,24.147,614.204,2629.180,46.704,4.860,682.567,68.363,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,762.234,2668.858,43.166,4.982,581.919,-180.315,0.763439,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,762.234,2668.858,43.166,4.982,635.296,-126.938,0.833466,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,762.234,2668.858,43.166,4.982,688.673,-73.561,0.903493,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,68.800,2.068,17.194,685.090,2686.052,43.166,4.982,585.358,-99.733,0.854424,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,68.800,2.068,17.194,685.090,2686.052,43.166,4.982,639.079,-46.011,0.932839,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,68.800,2.068,17.194,685.090,2686.052,43.166,4.982,692.800,7.710,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,daenemarknah,ziel_20_prozent,0.200000,70.200,3.677,25.019,625.090,2693.877,43.166,4.982,586.923,-38.167,0.938942,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,daenemarknah,stabil_22_prozent,0.220000,70.200,3.677,25.019,625.090,2693.877,43.166,4.982,640.800,15.711,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2043,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.200,3.677,25.019,625.090,2693.877,43.166,4.982,694.678,69.588,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,779.288,2734.236,39.759,5.106,591.713,-187.576,0.759299,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,779.288,2734.236,39.759,5.106,646.397,-132.891,0.829471,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,779.288,2734.236,39.759,5.106,701.082,-78.206,0.899644,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,68.900,2.182,18.423,696.037,2752.659,39.759,5.106,595.397,-100.640,0.855410,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,68.900,2.182,18.423,696.037,2752.659,39.759,5.106,650.450,-45.587,0.934506,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,68.900,2.182,18.423,696.037,2752.659,39.759,5.106,705.504,9.467,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,daenemarknah,ziel_20_prozent,0.200000,70.267,3.752,25.920,636.154,2760.156,39.759,5.106,596.897,-39.258,0.938289,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,daenemarknah,stabil_22_prozent,0.220000,70.267,3.752,25.920,636.154,2760.156,39.759,5.106,652.100,15.945,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2044,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.267,3.752,25.920,636.154,2760.156,39.759,5.106,707.303,71.149,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,796.724,2801.205,36.483,5.234,601.958,-194.766,0.755541,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,796.724,2801.205,36.483,5.234,657.982,-138.742,0.825859,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,796.724,2801.205,36.483,5.234,714.006,-82.718,0.896177,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.000,2.295,19.704,707.130,2820.909,36.483,5.234,605.899,-101.232,0.856841,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.000,2.295,19.704,707.130,2820.909,36.483,5.234,662.317,-44.814,0.936626,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.000,2.295,19.704,707.130,2820.909,36.483,5.234,718.735,11.604,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,daenemarknah,ziel_20_prozent,0.200000,70.333,3.826,26.851,647.401,2828.057,36.483,5.234,607.328,-40.073,0.938101,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,daenemarknah,stabil_22_prozent,0.220000,70.333,3.826,26.851,647.401,2828.057,36.483,5.234,663.889,16.488,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2045,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.333,3.826,26.851,647.401,2828.057,36.483,5.234,720.450,73.049,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2046,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,814.550,2869.352,33.337,5.365,612.572,-201.978,0.752037,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2046,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,814.550,2869.352,33.337,5.365,669.959,-144.591,0.822490,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2046,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,814.550,2869.352,33.337,5.365,727.346,-87.204,0.892942,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2046,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.100,2.409,20.797,718.371,2890.149,33.337,5.365,616.731,-101.640,0.858513,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2046,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.100,2.409,20.797,718.371,2890.149,33.337,5.365,674.534,-43.837,0.938977,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2046,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.100,2.409,20.797,718.371,2890.149,33.337,5.365,732.337,13.966,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
